1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
B단호박구이,B고구마쉐이크,B복숭아(천도)-60g,S사과(35g),S멜론(75g),현미밥(75),팽이장국,레몬소스탕수육,브로콜리깨소스무침,열무물김치,S크림빵,S(우유제외)수제블루베리우유,현미밥(75),실파장국,매콤낙지채소볶음,콘샐러드,비트초절이
B단호박견과류찜,B(우유제외)바나나쉐이크,B복숭아(60g),S사과(35g),S당근스틱,잡곡밥(75),유부쑥갓맑은국,(저염)갈치조림,상추오이무침,나박김치,S크림빵,S(우유제외)수제블루베리우유,잡곡밥(75),두부젓국찌개,두부채소전,미역줄기채소볶음,오이소박이김치
B연두부샐러드(오리엔탈드레싱),B수제바나나우유,B복숭아(천도)-60g,S사과(100g),S아몬드,기장밥(75),아욱토장국,돈까스+소스,오색묵무침,파김치,S찐감자,S검은깨두유(200ml),기장밥(75),소고기우거지국,고구마베이컨볶음,당근숙주나물,열무김치
B식빵토스트,B요구르트,B멜론(50g),S사과(100g),S복숭아(80g),쌀밥(75),아욱토장국,당면김말이튀김,무미역생채,나박김치,S버터감자구이,S(우유제외)수제바나나두유,쌀밥(75),유부쑥갓맑은국,채소옥수수튀김,김구이+양념장,콜라비나박김치
B식빵토스트,B블루베리바나나쉐이크,B사과(100g),S멜론(100g),S오이스틱,밤찹쌀팥밥(75),동태살무국,라조기,두부톳무침,나박김치,S버터감자구이,S수제딸기우유,밤찹쌀팥밥(75),팽이장국,오리훈제구이,상추오이무침,깻잎김치
B으깬견과류고구마샐러드(요거트),B고구마쉐이크,B방울토마토(35g),S사과(100g),S당근스틱,옥수수밥(75),실파장국,삼치무조림,건취나물간장볶음,열무김치,S크림빵,S(우유제외)수제블루베리우유,옥수수밥(75),소고기미역국,돼지고기짜장채소볶음,파프리카잡채,깻잎김치
B닭영양죽,B수제바나나우유,B멜론(50g),S복숭아(천도)-60g,S오렌지(100g),밤찹쌀팥밥(75),청국장국,닭피망볶음,닭가슴살부추무침,단배추물김치,S크림빵,S(우유제외)수제블루베리우유,밤찹쌀팥밥(75),미역냉국,훈제오리냉채,상추오이무침,오이소박이김치
B닭영양죽,S고칼슘두유(190ml),B블루베리(50g),S사과(100g),S멜론(50g),감자밥(75),늙은호박국,고구마찜닭,물미역무초무침,열무물김치,S버터감자구이,S수제딸기우유,감자밥(75),오징어찌개,채소맛살전,진미채초무침,배추김치
B으깬견과류고구마샐러드(요거트),B(우유제외)수제바나나두유,B복숭아(천도)-60g,S사과(100g),S오렌지(100g),차조밥(75),소고기깻잎국,삼치무조림,참나물유자청무침,열무물김치,S크림빵,S(우유제외)수제블루베리우유,차조밥(75),오징어찌개,닭살연근조림,건새우애호박볶음,단배추물김치
B온도토리묵밥,B고구마쉐이크,B오렌지(50g),S복숭아(황도)-80g,S배(50g),찹쌀밥(75),맑은가쓰오부시장국,만두탕수,다시마채무침,열무물김치,S고로케,S수제블루베리우유,찹쌀밥(75),매생이국,매콤오징어볶음,깻잎동태포전,나박김치
B참깨죽,B두유(100ml),B자두(50g),S멜론(50g),S사과샐러드(마요네즈),찹쌀보리밥(75),맑은장국,참치어묵조림,참나물유자청무침,비트초절이,S버터감자구이,S수제딸기우유,찹쌀보리밥(75),오징어숙주국,닭고기냉채,마늘쫑조림,나박김치
B소고기감자죽,B두유(100ml),B복숭아(황도)-60g,S사과(50g),S바나나(100g),차조밥(75),아욱토장국,떡갈비간장조림,콩나물잡채,깍두기,S크림빵,S둥글레차,차조밥(75),오징어찌개,새우살크림소스볶음,미역초무침,석박지
B삶은달걀(30g),B고구마쉐이크,B사과(100g),S멜론(75g),B사과(100g),찰현미밥(75),당근황태국,매콤오징어볶음,물미역무초무침,열무물김치,S크림빵,S고칼슘두유(190ml),찰현미밥(75),삼계탕,뿌리채소맛탕,당근숙주나물,깻잎김치
B소고기미역죽,B요구르트,B멜론(75g),S복숭아(80g),S사과(100g),밤찹쌀팥밥(75),아욱토장국,닭가슴살버터구이,애호박볶음,깻잎김치,S채소전,S고칼슘우유(100ml),밤찹쌀팥밥(75),실파장국,매콤오징어볶음,맛살양파볶음,비트초절이
B단호박꿀찜,B고칼슘우유(200ml),S바나나(100g),S멜론(50g),S사과(100g),쌀밥(75),오징어찌개,삼겹살구이,사과미나리무침,비트초절이,S크림빵,S고칼슘두유(190ml),쌀밥(75),순한백짬뽕국,유산슬,크래미채소볶음,비트초절이
B감자건포도샐러드,B검은깨두유(150ml),B멜론퓨레,S복숭아(황도)-60g,S사과(100g),찹쌀현미밥(75),우거지된장국,동태찜,표고버섯당근볶음,콜라비나박김치,S(우유제외)버터감자구이,S오미자아이스크림,찹쌀현미밥(75),감자된장국,메추리알볼어묵조림,브로콜리초무침,배추김치
B단팥도너츠,B요구르트,B멜론(50g),S사과(100g),S복숭아(80g),쌀밥(75),다슬기아욱국,떡갈비간장조림,상추오이무침,나박김치,S버터감자구이,S수제딸기우유,쌀밥(75),오징어숙주국,라조기,건새우애호박볶음,오이소박이김치
B소고기미역죽,B요구르트,B멜론(50g),S배(50g),S견과류,현미밥(75),모듬어묵국,소고기숙주볶음,찐단호박,비트초절이,S롤빵,S둥글레차,현미밥(75),김치유부맑은국,어묵감자조림,얼갈이무침,단배추물김치
B으깬견과류고구마샐러드(요거트),B당근스프,B복숭아(황도)-60g,S사과(100g),S오렌지(100g),찰현미밥(75),건새우맑은국,닭가슴살고구마볶음,파래무채무침,비트초절이,S찹쌀도너츠,S둥글레차,찰현미밥(75),오징어찌개,햄구이,애호박새우젓볶음,나박김치
B채소전,B고구마쉐이크,B방울토마토(35g),S복숭아(80g),S멜론(75g),옥수수밥(75),동태살무국,참치어묵조림,양파초절임,오이소박이김치,S연두부샐러드(오리엔탈드레싱),S오미자아이스크림,옥수수밥(75),유부쑥갓맑은국,매콤낙지채소볶음,가지양념찜,비트초절이
B단호박샐러드,B요구르트,B복숭아(황도)-60g,S사과(100g),S복숭아(80g),검정콩밥(75),얼갈이배추국,동태살전,애호박새우젓볶음,파김치,S찹쌀도너츠,S오미자아이스크림,검정콩밥(75),유부김치국,닭가슴살채소볶음,얼갈이무침,깍두기
B찐감자,B떠먹는요구르트(100ml),B참외(50g),S블루베리(50g),S멜론(50g),찹쌀밥(75),다슬기아욱국,삼겹살구이,애호박볶음,비트초절이,S버터감자구이,S수제딸기우유,찹쌀밥(75),유부쑥갓맑은국,해물우동숙주볶음,감자당근채볶음,배추김치
B연두부샐러드(오리엔탈드레싱),B고구마쉐이크,B사과(35g),S멜론(75g),S사과(35g),차조밥(75),오징어숙주국,닭고기냉채,땅콩우엉조림,나박김치,S채소전,S(우유제외)호두두유,차조밥(75),쑥갓어묵국,오징어치즈전,양파초절임,깻잎김치
B새우채소죽,B당근스프,S사과(100g),S복숭아(천도)-80g,S멜론(75g),찰현미밥(75),청국장국,(저염)갈치조림,채소샐러드,단배추물김치,S버터감자구이,S수제딸기우유,찰현미밥(75),실파장국,참치어묵조림,콘샐러드,총각김치
B닭영양죽,B두유(100ml),B복숭아(천도)-60g,S사과(35g),S멜론(75g),옥수수밥(75),다슬기아욱국,(저염)닭가슴살데리야끼조림,무미역생채,나박김치,S쿠키,S수제딸기우유,옥수수밥(75),유부쑥갓맑은국,매콤주꾸미볶음,진미채초무침,비트초절이
B단호박떡케익,B떠먹는요구르트(100ml),B복숭아(80g),S방울토마토(70g),S참외(50g),팥밥(75),모듬버섯찌개,삼치무조림,해초볶음,콜라비나박김치,S크림떡볶이,S고칼슘두유(190ml),팥밥(75),팽이장국,삼겹살구이,단배추된장무침,오이소박이김치
S단호박떡케익,B(우유제외)채소스프,B멜론(50g),S복숭아(80g),S사과(35g),쌀밥(75),쑥갓어묵국,감자부추전,얼갈이무침,단배추물김치,S버터감자구이,S수제딸기우유,쌀밥(75),두부젓국찌개,닭피망볶음,김구이+양념장,비트초절이
B으깬견과류고구마샐러드(요거트),B(우유제외)수제바나나두유,B복숭아(천도)-80g,S블루베리(50g),S멜론(75g),검정콩밥(75),어묵국수,돼지고기우엉두루치기,유채나물무침,콜라비나박김치,S치즈,S보리차,검정콩밥(75),홍합살미역국,매콤낙지채소볶음,채소샐러드(발사믹드레싱),배추김치
B소고기미역죽,B고구마쉐이크,B복숭아(천도)-60g,S사과(35g),S바나나(50g),쌀밥(75),감자달걀국,참치어묵조림,얼갈이무침,총각김치,S버터감자구이,S수제딸기우유,쌀밥(75),두부콩나물국,매콤낙지채소볶음,뱅어포구이,나박김치
B단호박떡케익,B(우유제외)수제바나나두유,B복숭아(백도)-60g,S사과(35g),S멜론(50g),감자밥(75),도토리묵냉국,소고기당면불고기,얼갈이무침,총각김치,S스크램블에그(버터),S보리차,감자밥(75),모듬어묵국,칠리새우,양배추마요무침,비트초절이
B소고기브로콜리죽,B수제바나나우유,B멜론(50g),S사과(35g),S바나나(100g),옥수수밥(75),실파장국,훈제오리무침,무미역생채,총각김치,S버터감자구이,S수제딸기우유,옥수수밥(75),순한김치두부국,감자부추전,게맛살피망채볶음,총각김치
B단팥도너츠,B요구르트,B(우유제외)블루베리고구마샐러드,S복숭아(천도)-80g,S바나나(100g),밤콩밥(75),모듬어묵국,닭고기냉채,애호박새우젓볶음,단배추물김치,S스크램블에그(버터),S검은콩두유(200ml),밤콩밥(75),순한김치두부국,매콤낙지채소볶음,게맛살피망채볶음,백김치
B소고기미역죽,B호두우유,B복숭아(황도)-60g,S멜론(50g),S사과(100g),잡곡밥(75),늙은호박국,소고기토마토볶음,동초무침,단배추물김치,S스크램블에그(버터),S검은콩두유(200ml),잡곡밥(75),미역냉국,오리훈제구이,맛살볶음,총각김치
B단팥도너츠,B당근치즈스프,B참외(50g),S사과(100g),S복숭아(천도)-80g,잡곡밥(75),모듬어묵국,떡갈비간장조림,무미역생채,나박김치,S채소전,S보리차,잡곡밥(75),두부된장찌개,매콤낙지채소볶음,파래무채무침,비트초절이
B으깬견과류고구마샐러드(요거트),B고구마쉐이크,B복숭아(천도)-60g,S멜론(75g),S참외(50g),완두콩밥(75),실파장국,칠리새우,오이무침,단배추물김치,S스크램블에그(버터),S검은콩두유(200ml),완두콩밥(75),늙은호박국,훈제오리무침,해초볶음,깻잎김치
B새우크림소스볶음,B떠먹는요구르트(100ml),B청포도(100g),S사과(35g),S참외(50g),감자밥(75),팽이장국,물만두,감자당근채볶음,나박김치,S백설기,S미숫가루,감자밥(75),두부젓국찌개,매콤낙지채소볶음,무미역생채,비트초절이
B맘모스빵,B요구르트,B사과(35g),S멜론(75g),S오이스틱,고구마밥(75),아욱장국,새우버터구이,피망잡채,깍두기,S버터감자구이,S수제딸기우유,고구마밥(75),실파장국,돈까스+소스,상추오이무침,파김치
B단호박떡케익,B검은콩두유(100ml),B복숭아(천도)-60g,S사과(50g),S방울토마토(70g),잡곡밥(75),북어미역국,닭다리살채소볶음,실곤약간장채소무침,단배추물김치,S스크램블에그(버터),S고칼슘우유(200ml),잡곡밥(75),소고기얼갈이국,삼치구이,애호박볶음,단배추물김치
B참치미역죽,B우유(100ml),B멜론(50g),S사과(50g),S복숭아(천도)-80g,찹쌀밥(75),단호박새우젓국,닭고기냉채,당근숙주나물,단무지무침,S냉콩국+소면,S둥글레차,찹쌀밥(75),모듬어묵국,라조기,배추게맛살샐러드,비트초절이
B단호박샐러드,B고구마쉐이크,B멜론(100g),S복숭아(80g),S사과(35g),현미밥(75),동태살무국,훈제오리냉채,애호박볶음,콜라비나박김치,S크림소스스파게티,S고칼슘두유(190ml),현미밥(75),새우살애호박국,매콤낙지채소볶음,진미채초무침,배추김치
B으깬견과류고구마샐러드(요거트),B떠먹는요구르트(100ml),B복숭아(천도)-60g,S멜론(75g),S사과(35g),율무밥(75),모듬버섯찌개,참치어묵조림,무미역무침,나박김치,S채소전,S고칼슘두유(190ml),율무밥(75),쑥갓어묵국,해물우동숙주볶음,감자당근채볶음,비트초절이
B수제비,B호두우유,B토마토(100g),S오이스틱,S아몬드,잡곡밥(75),닭살미역국,훈제오리냉채,호박나물,단배추물김치,S밤식빵,S보리차,잡곡밥(75),양파당면국,베이컨애호박볶음,건파래자반,파김치
B약과,B고칼슘두유(190ml),B토마토(200g),S사과(100g),S블루베리(50g),찹쌀밥(75),호박고지들깨탕,매콤오징어볶음,쑥갓나물,깻잎김치,S소보로빵,S둥글레차,찹쌀밥(75),오징어찌개,유산슬,요거트과일샐러드,열무물김치
B소고기미역죽,B(우유제외)수제바나나두유,B토마토(200g),S멜론(75g),S견과류,잡곡밥(75),아욱토장국,매콤오징어볶음,시래기나물,열무물김치,S크림빵,S둥글레차,잡곡밥(75),오징어찌개,숙주맛살나물,두부톳무침,총각김치
B단호박샐러드,B요구르트,B멜론(50g),S블루베리(50g),S복숭아(천도)-80g,기장밥(75),바지락살맑은국,베이컨브로콜리볶음,고구마스틱,나박김치,S영양주먹밥,S고칼슘두유(190ml),기장밥(75),물만두국(가공만두),온두부+양념장,실곤약채소무침,단배추물김치
S단팥빵,B바나나쉐이크,B오렌지(100g),S수박화채,S방울토마토(70g),감자밥(75),소고기미역국,매콤낙지채소볶음,더덕사과무침,단배추물김치,S스크램블에그(버터),S고칼슘두유(190ml),감자밥(75),건새우맑은국,돼지사태찜,배무생채,단배추물김치
B크로와상,B떠먹는요구르트(100ml),B멜론(50g),S사과(100g),S오이당근스틱,현미밥(75),감자된장국,훈제오리구이,상추오이무침,오이소박이김치,S매실젤리,S망고주스,현미밥(75),유부쑥갓맑은국,가자미살구이,아욱나물무침,파김치
B고구마샐러드(마요네즈),B떠먹는요구르트(100ml),B복숭아(천도)-60g,S수박화채,S푸실리샐러드,차조밥(75),동태살무국,해물우동숙주볶음,진미채초무침,비트초절이,S크루통,S둥글레차,차조밥(75),모듬버섯찌개,매콤낙지채소볶음,고사리들깨볶음,나박김치
B소보로빵,B수제바나나우유,B멜론(50g),S복숭아(60g),S사과(35g),밤찹쌀팥밥(75),모듬어묵국,채소옥수수튀김,상추오이무침,단배추물김치,S스크램블에그(버터),S고칼슘두유(190ml),밤찹쌀팥밥(75),미역냉국,삼겹살구이,아욱나물무침,총각김치
B소보로빵,B고구마쉐이크,B참외(50g),S파인애플(50g),S멜론(75g),현미밥(75),청국장국,온두부+양념장,동초무침,단배추물김치,S스크램블에그(버터),S고칼슘우유(200ml),현미밥(75),실파장국,매콤낙지채소볶음,애호박볶음,단배추물김치
B새우죽,B(우유제외)수제바나나두유,B참외(50g),S멜론퓨레,S파인애플(50g),밤찹쌀팥밥(75),순한김치두부국,다시마튀각,실곤약간장채소무침,파김치,S(우유제외)로제스파게티,S떠먹는요구르트(100ml),밤찹쌀팥밥(75),얼갈이배추국,훈제오리무침,매콤숙주오이무침,오이소박이김치
B으깬견과류고구마샐러드(요거트),B수제바나나우유,B(우유제외)블루베리고구마샐러드,S멜론(50g),S오렌지(50g),찹쌀보리밥(75),실파무채국,삼치유자청구이,근대나물된장무침,콜라비나박김치,S스크램블에그(버터),S두유(200ml),찹쌀보리밥(75),숙주맑은국,칠리새우,애호박새우젓볶음,단무지무침
B소고기미역죽,B수제바나나우유,B사과(35g),S멜론(50g),S복숭아(천도)-60g,쌀밥(75),모듬어묵국,두부채소전,무미역생채,단배추물김치,S쿠키,S둥글레차,쌀밥(75),도토리묵냉국,오리훈제구이,봄동부추겉절이,총각김치
B삶은달걀(30g),B(우유제외)수제바나나두유,B복숭아(천도)-60g,S수박화채,S복숭아(천도)-80g,쌀밥(75),동태살무국,해물우동숙주볶음,감자당근채볶음,오이소박이김치,S애플파이,S보리차,쌀밥(75),오징어숙주국,뿌리채소맛탕,건새우애호박볶음,나박김치
B단호박구이,B고구마쉐이크,B참외(50g),S멜론(75g),S사과(100g),밤찹쌀팥밥(75),참치추어탕,참치어묵조림,애호박볶음,비트초절이,S크림소스스파게티,S검은깨두유(200ml),밤찹쌀팥밥(75),다슬기아욱국,매콤낙지채소볶음,콘샐러드,배추김치
B건포도감자볼,B요구르트,B복숭아(천도)-80g,S(우유제외)수박화채,S멜론(50g),밤콩밥(75),건새우아욱국,훈제오리냉채,북어채볶음,나박김치,S멸치주먹밥,S미숫가루,밤콩밥(75),미니유부우동,오징어청경채볶음,파래자반,단배추물김치
B단호박구이,B브로콜리크림스프,S블루베리(50g),S멜론(50g),S사과(35g),잡곡밥(75),동태살무국,매콤낙지채소볶음,진미채초무침,나박김치,S크로와상,S고칼슘우유(100ml),잡곡밥(75),팽이장국,뿌리채소맛탕,감자당근채볶음,총각김치
B고구마맛탕,B수제바나나우유,B멜론(50g),S사과(35g),S복숭아(천도)-60g,현미밥(75),모듬어묵국,채소옥수수튀김,건새우애호박볶음,비트초절이,S스크램블에그(버터),S호두우유,현미밥(75),아욱토장국,차돌숙주볶음,김구이+양념장,총각김치
B옥수수버터구이,B당근치즈스프,B복숭아(천도)-60g,S블루베리(50g),S멜론(50g),기장밥(75),팽이장국,뿌리채소맛탕,호박고지나물,콜라비나박김치,S버터감자구이,S수제딸기우유,기장밥(75),홍합살미역국,소면채소무침,오이치커리무침,배추김치
B새우죽,B검은깨두유(100ml),B블루베리고구마샐러드,S(우유제외)과일화채,S복숭아(황도)-80g,밤콩밥(75),애호박국,오리훈제채소구이,양배추된장나물,단배추물김치,S단호박샐러드(마요네즈),S호두우유,밤콩밥(75),다시마채국,삼치양념구이,진미채무침,오이소박이김치
B애플파이,B떠먹는요구르트(100ml),B멜론(50g),S복숭아(80g),S멜론(50g),밤콩밥(75),모듬버섯찌개,채소옥수수튀김,동초무침,콜라비나박김치,S스크램블에그(버터),S오렌지주스,밤콩밥(75),유부쑥갓맑은국,온두부+양념장,무미역생채,나박김치
B새우튀김,B(우유제외)수제바나나두유,B복숭아(천도)-80g,S멜론(75g),S사과(35g),잡곡밥(75),다슬기아욱국,병어조림,시금치감자볶음,파김치,S크림소스스파게티,S호두우유,잡곡밥(75),실파장국,두부채소전,진미채초무침,오이소박이김치
B애플파이,B수제바나나우유,B멜론(50g),S복숭아(천도)-60g,S복숭아(60g),밤밥(75),모듬어묵국,(저염)갈치조림,들깨오이무침,비트초절이,S냉콩국+소면,S보리차,밤밥(75),아욱토장국,매콤오징어볶음,건새우애호박볶음,단배추물김치
B치즈,B고구마쉐이크,B블루베리(50g),S멜론(50g),S사과(100g),흑미밥(75),단호박새우젓국,조기구이,유채나물,나박김치,S버터감자구이,S(우유제외)수제블루베리바나나우유,흑미밥(75),소고기봄동국,오징어찜,부추양파겉절이,총각김치
B삶은달걀(30g),B바나나쉐이크,B복숭아(60g),S복숭아(황도)-80g,S땅콩,수수밥(75),소고기우거지국,오리훈제구이,단호박꿀찜,오이소박이김치,S단팥도너츠,S검은깨두유(100ml),수수밥(75),닭살양파국,소시지피망볶음,피망잡채,얼갈이배추김치
B으깬견과류고구마샐러드(요거트),B고구마쉐이크,B복숭아(60g),S사과(35g),S멜론(75g),보리밥(75),다슬기된장국,매콤낙지채소볶음,상추오이무침,나박김치,S스크램블에그(버터),S오렌지주스,보리밥(75),유부쑥갓맑은국,삼겹살구이,콘샐러드,파김치
B옥수수버터구이,B(우유제외)수제바나나두유,B복숭아(천도)-60g,S멜론(75g),S사과(75g),검정콩밥(75),얼갈이맑은국,오징어숙회+유자소스,양배추샐러드(사우전아일랜드드레싱),콜라비나박김치,S단호박샐러드(마요네즈),S고구마쉐이크,검정콩밥(75),순한김치두부국,(우유제외)닭살버터구이,부추사과무침,오이소박이김치
B마늘빵,B수제바나나우유,B멜론(50g),B사과(100g),S복숭아(천도)-80g,찹쌀밥(75),유부실파국,훈제오리단호박찜,감자당근채볶음,단배추물김치,S맘모스빵,S고칼슘두유(190ml),찹쌀밥(75),오징어찌개,꽁치조림,건새우애호박볶음,오이소박이김치
B으깬견과류고구마샐러드(요거트),B검은콩두유(200ml),B참외(50g),S멜론(75g),S바나나(100g),잡곡밥(75),유부쑥갓맑은국,채소옥수수튀김,해초볶음,콜라비나박김치,S스크램블에그(버터),S오렌지주스,잡곡밥(75),당근황태국,새우버터구이,양배추달걀말이,나박김치
B치즈게살죽,B(우유제외)수제바나나두유,B멜론(100g),S복숭아(천도)-60g,S방울토마토(35g),고구마밥(75),오징어숙주국,닭가슴살고구마볶음,상추오이무침,비트초절이,S채소전,S고칼슘우유(100ml),고구마밥(75),미역냉국,떡갈비간장조림,콩나물잡채,오이소박이김치
B마늘빵,B수제바나나우유,B거봉(100g),S블루베리(50g),S사과(100g),보리밥(75),당근황태국,닭살케첩볶음,봄동된장나물,파김치,S닭가슴살채소죽,S고칼슘두유(190ml),보리밥(75),쑥갓어묵국,닭날개조림,감자당근채볶음,오이소박이김치
B샌드위치,B수제바나나우유,B사과(35g),S복숭아(천도)-80g,S참외(100g),수수밥(75),늙은호박국,닭살데리야끼볶음,건새우애호박볶음,오이소박이김치,S버터감자구이,S수제딸기우유,수수밥(75),모듬어묵국,햄구이,무미역생채,콜라비나박김치
B샌드위치,B(우유제외)고구마쉐이크,B멜론(50g),S사과(50g),S오이당근스틱,고구마밥(75),건새우시금치국,삼겹살구이,애호박볶음,단배추물김치,S버터감자구이,S수제딸기우유,고구마밥(75),청국장국,삼치무조림,크래미채소볶음,단배추물김치
B으깬견과류고구마샐러드(요거트),B복숭아호두스무디,B사과(35g),S멜론(50g),S방울토마토(35g),흑미밥(75),콩가루얼갈이배추국,옥수수채소튀김,고춧잎나물,나박김치,S버터감자구이,S수제딸기우유,흑미밥(75),얼갈이맑은국,닭가슴살사과무침,해초볶음,깻잎김치
B크로와상(30g),B수제바나나우유,B멜론(50g),S사과(35g),S방울토마토(35g),팥밥(75),모듬버섯찌개,채소옥수수튀김,고춧잎나물,파김치,S버터감자구이,S수제딸기우유,팥밥(75),유부쑥갓맑은국,감자부추전,상추오이무침,오이소박이김치
B새우크림소스볶음,B(우유제외)당근스프,B복숭아(황도)-60g,S참외(100g),S멜론(75g),기장밥(75),오이냉국,소고기김무침,얼갈이나물,나박김치,S매실젤리,S(우유제외)수제블루베리우유,기장밥(75),실파장국,어묵감자조림,건취나물간장볶음,비트초절이
B새우크림소스볶음,B고구마쉐이크,B복숭아(천도)-60g,S참외(100g),S멜론(75g),수수밥(75),모듬버섯찌개,오리훈제구이,얼갈이무침,단배추물김치,S버터감자구이,S수제딸기우유,수수밥(75),(소고기제외)당면양배추국,매콤낙지채소볶음,콘샐러드,총각김치
B도토리묵밥,B(우유제외)수제바나나두유,B복숭아(황도)-60g,S사과(35g),S복숭아(천도)-80g,옥수수밥(75),닭살미역국,훈제오리무침,가지양념무침,비트초절이,S영양주먹밥,S보리차,크림소스스파게티,실파장국,감자그라탕,고구마줄기볶음,비트초절이
B새우치즈죽,B요구르트,B멜론(75g),S사과(35g),S복숭아(천도)-60g,검정콩밥(75),유부새우젓국,매콤주꾸미볶음,고구마순나물,깻잎김치,S카카오올리브케익,S(우유제외)수제바나나두유,김치햄볶음밥,맑은양배추국,닭채볶음,(고춧가루제외)오이무침,열무김치
B온도토리묵국,B두유(100ml),B복숭아(백도)-60g,B사과(35g),S멜론(50g),흑미밥(75),매콤애호박국,참치어묵조림,요거트과일샐러드,콜라비나박김치,S크림소스스파게티,S오미자아이스크림,오징어채소덮밥,팽이장국,뿌리채소맛탕,애호박새우젓볶음,배추김치
B아욱된장죽,B두유(150ml),B멜론(75g),S사과(35g),S복숭아(황도)-80g,잡곡밥(75),연두부맑은국,어묵오징어무침,브로콜리버터볶음,나박김치,S밤설기(40g),S코코아,크림리조또,맑은김치어묵국,오이참치마요무침,단호박구이,비트초절이
B새우채소죽,B(우유제외)수제바나나두유,B블루베리고구마샐러드,S복숭아(백도)-80g,S멜론(75g),새우크림스파게티,맑은장국,감자그라탕,무채무침,파김치,S백설기(80g),S보리차,고구마밥(75),연두부탕,오징어무조림,양상추샐러드(레몬드레싱),파김치
B소고기스프,B검은깨두유(200ml),B바나나(50g),S자두(50g),S귤(50g),현미밥(75),다시마양파국,감자그라탕,김자반,비트초절이,S쿠키,S수제블루베리바나나우유,현미밥(75),당근황태국,오이참치마요무침,무초절임,깍두기
B양파치즈죽,B떠먹는요구르트(100ml),B사과(35g),S멜론(50g),S복숭아(80g),참치채소볶음밥,팽이장국,치킨까스,상추오이무침,콜라비나박김치,S크림소스스파게티,S보리차,잡곡밥(75),실파장국,채소옥수수튀김,김구이+양념장,배추김치
B소고기미역죽,B(우유제외)수제바나나두유,B멜론(75g),S수박화채,S사과(50g),찹쌀팥밥(75),청국장국,동태살전,건취나물간장볶음,단배추물김치,S크림떡볶이,S둥글레차,찹쌀팥밥(75),늙은호박국,뿌리채소맛탕,맛살양상추샐러드,단배추물김치
B새우채소죽,B요구르트,B멜론(50g),S수박화채,S복숭아(80g),콩국수,맑은장국,감자그라탕,파래무채무침,총각김치,S증편(40g),S보리차,완두콩밥(75),새우젓국찌개,닭살버터구이,애호박볶음,나박김치
B으깬견과류고구마샐러드(요거트),B두유(100ml),B사과(35g),S복숭아(천도)-80g,S귤(50g),김치스팸치즈볶음밥,유부쑥갓맑은국,당면김말이튀김,매쉬드포테이토,비트초절이,S크림빵,S둥글레차,쌀밥(75),모듬버섯찌개,(저염)닭가슴살단호박조림,건새우애호박볶음,오이소박이김치
B소보로빵,B과일연두부스무디,B블루베리고구마샐러드,S사과(75g),S멜론(50g),밤밥(75),매생이수제비국,동태살전,버섯부추볶음,파김치,S절편(40g),S떠먹는요구르트(100ml),밤밥(75),모듬버섯국,칠리새우,오이나물,콜라비나박김치
B소고기채소죽,B요구르트,B참외(50g),S사과(75g),S멜론(50g),채소볶음밥,얼갈이된장국,치킨까스,북어채볶음,비트초절이,S(우유제외)버터감자구이,S떠먹는요구르트(100ml),옥수수밥(75),호박국,토마토치즈범벅,오이치커리무침,비트초절이
B도토리묵밥,B(우유제외)수제바나나두유,B블루베리(50g),S사과(35g),S참외(100g),크림소스스파게티,맑은장국,채소튀김(감자),고구마줄기볶음,비트초절이,S영양주먹밥,S둥글레차,현미밥(75),실파장국,오리훈제구이,얼갈이무침,단배추물김치
B소보로빵,B수제바나나우유,B멜론(50g),S사과(35g),S복숭아(천도)-80g,오징어덮밥,청국장국,(저당)닭갈비,숙주나물무침,총각김치,S크림소스스파게티,S보리차,찰현미밥(75),늙은호박국,참치어묵조림,콩나물잡채,비트초절이
B소고기미역죽,B요구르트,B블루베리(50g),S사과(35g),S멜론(50g),완두콩밥(75),가지냉국,닭살양배추볶음,숙주당근나물,단배추물김치,S크로와상샌드위치,S바나나쉐이크,완두콩밥(75),실파장국,감자부추전,아욱나물무침,깻잎김치
B수제비,B(우유제외)복숭아호두스무디,B복숭아(천도)-80g,S사과(100g),S참외(50g),기장밥(75),소고기얼갈이국,닭살버터구이,게맛살파프리카볶음,총각김치,S단호박찜,S수제딸기우유,기장밥(75),유부대파국,삼치구이+양념장,숙주당근나물,총각김치
B단팥빵,B(우유제외)바나나쉐이크,B멜론(75g),S사과(100g),S복숭아(천도)-60g,고구마밥(75),늙은호박국,채소튀김(감자),김달걀말이,단배추물김치,S바나나핫케이크,S수제딸기우유,고구마밥(75),모듬어묵국,고등어살카레구이,두부참치샐러드(유자청드레싱),단배추물김치
B마카로니채소샐러드,B(우유제외)바나나쉐이크,S블루베리(50g),S과일화채,S멜론(50g),찹쌀현미밥(75),대합미역국,돼지고기안심굴소스볶음,들깨오이무침,단배추물김치,S단호박샐러드,S보리차,찹쌀현미밥(75),(저염)닭곰탕,고구마줄기볶음,숙주맛살무침,단배추물김치
B미역죽,B두유(100ml),B멜론(50g),S방울토마토(70g),S복숭아(천도)-80g,흑미밥(75),유부쑥갓맑은국,새우까스+타르타르소스,오이무침,비트초절이,S크림소스스파게티,S둥글레차,흑미밥(75),아욱장국,채소크로켓,숙주당근나물,오이소박이김치
