1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
B치즈게살죽,B(우유제외)수제바나나두유,B복숭아(천도)-60g,S사과(35g),S멜론(50g),찹쌀보리밥(63),차돌얼갈이국,오징어불고기,해초볶음,비트초절이,S오이달걀샐러드빵,S둥글레차,찹쌀보리밥(63),단호박무국,훈제오리단호박찜,(우유제외)옥수수버터구이,비트초절이
B으깬견과류고구마샐러드(요거트),B(우유제외)수제바나나두유,B복숭아(80g),S사과(35g),S멜론(50g),쌀밥(55),오징어숙주국,새우살크림소스볶음,매콤숙주미나리무침,배추김치,S단호박설기,S둥글레차,쌀밥(55),동태맑은국,치즈등심돈까스,매쉬드포테이토,배추김치
B으깬견과류고구마샐러드(요거트),B검은깨두유(100ml),B참외(50g),S복숭아(황도)-60g,S블루베리고구마샐러드,밤콩밥(55),호박감자수제비국,참치어묵조림,얼갈이나물,배추김치,S크림떡볶이,S보리차,밤콩밥(55),소고기양파국,떡갈비간장조림,오이미역초무침,얼갈이배추김치
B닭고기주먹밥,B요구르트,B멜론(50g),S사과(35g),S참외(50g),흑미밥(63),단호박무국,(저염)갈치조림,애호박건새우볶음,나박김치,S크림떡볶이,S복숭아호두스무디,흑미밥(63),북어달걀국,두부톳무침,요거트과일범벅,배추김치
B오트밀죽,B고구마쉐이크,B사과(35g),S복숭아(백도)-60g,S토마토(100g),현미밥(55),팽이장국,삼치양념구이,동초무침,배추김치,S크림떡볶이,S보리차,하이라이스,실파장국,옥수수채소튀김,애호박건새우볶음,배추김치
B닭가슴살채소죽,B고구마쉐이크,B멜론(50g),S사과(35g),S참외(50g),밤찹쌀팥밥(55),동태살국,소고기동그랑땡전,감자버터구이,단배추물김치,S닭가슴살채소죽,S둥글레차,밤찹쌀팥밥(55),두부새우젓국,새우살조림,미역줄기채소볶음,단배추물김치
B도너츠,B(우유제외)고구마쉐이크,B참외(50g),S포도(100g),S사과샐러드(마요네즈),고구마밥(55),소고기양파국,닭채볶음,과일샐러드(요거트드레싱),석박지,S단호박샐러드,S코코아,고구마밥(55),얼갈이맑은국,두부톳무침,마카로니채소샐러드(토마토소스),배추김치
B으깬견과류고구마샐러드(요거트),B(우유제외)바나나쉐이크,B귤(50g),S멜론(50g),S복숭아(60g),밤콩밥(63),동태살무국,두부톳무침,사과미나리무침,비트초절이,S고로케,S오미자아이스크림,밤콩밥(63),쑥갓어묵탕,오리훈제구이,미역줄기채소볶음,배추김치
B으깬견과류고구마샐러드(요거트),B고구마쉐이크,B블루베리고구마샐러드,S사과(35g),S멜론(50g),팥밥(55),건새우근대국,매콤낙지채소볶음,진미채초무침,열무물김치,S슈크림빵,S둥글레차,팥밥(55),소갈비탕,치즈등심돈까스,곤드레나물볶음,열무물김치
B으깬견과류고구마샐러드(요거트),B(우유제외)수제바나나두유,B블루베리고구마샐러드,S멜론(50g),S과일화채,잡곡밥(55),두부새우젓국,참치어묵조림,애호박볶음,오이소박이김치,S약과,S보리차,잡곡밥(55),동태살무국,라조기,채소샐러드,오이소박이김치
B소고기채소죽,B고구마쉐이크,B방울토마토(35g),S참외(50g),S사과(100g),밤콩밥(55),팽이장국,고구마연근맛탕,오이샐러드,배추김치,S크로와상(30g),S고구마쉐이크,밤콩밥(55),소고기봄동국,오징어무침,쌈채소,배추김치
B우엉채소볶음밥,B복숭아호두스무디,B멜론(50g),S복숭아(천도)-60g,S복숭아(60g),참치가지볶음밥,호박감자수제비국,감자그라탕,가지무침,오이소박이김치,S떡볶이,S둥글레차,완두콩밥(55),동태살무국,오징어단무지무침,매콤숙주미나리무침,오이소박이김치
B으깬견과류고구마샐러드(요거트),B떠먹는요구르트(100ml),B사과(35g),S블루베리고구마샐러드,S복숭아(황도)-80g,검정콩밥(63),해물탕,떡갈비간장조림,감자당근채볶음,석박지,S(우유제외)토마토스파게티,S보리차,검정콩밥(63),동태살무국,새우살크림소스볶음,마카로니채소샐러드(토마토소스),깍두기
B으깬견과류고구마샐러드(요거트),B고구마쉐이크,B블루베리고구마샐러드,S복숭아(60g),S복숭아(천도)-60g,찹쌀보리밥(63),애호박양파국,오리훈제구이,건새우애호박볶음,깍두기,S크림떡볶이,S매실쥬스,김치스팸치즈볶음밥,실파장국,당면김말이튀김,고구마줄기볶음,깍두기
B고구마스프,B(우유제외)수제바나나두유,B복숭아(천도)-60g,S사과(35g),S멜론(50g),차조밥(63),미니우동,새우살볶음,가지나물무침,단배추물김치,S냉콩국+소면,S보리차,차조밥(63),동태맑은국,소고기잡채,진미채채소무침,열무물김치
B으깬견과류고구마샐러드(요거트),B(우유제외)수제바나나두유,B블루베리고구마샐러드,S복숭아(60g),S사과(100g),현미밥(55),동태살무국,닭가슴살고구마볶음,머위나물,오이소박이김치,S(우유제외)토마토스파게티,S코코아,현미밥(55),오징어숙주국,소고기파인애플볶음,건취나물간장볶음,파김치
B누룽지죽,B고구마쉐이크,B멜론(100g),S복숭아(60g),S사과(100g),찹쌀현미밥(55),얼갈이배추국,닭가슴살고구마볶음,땅콩우엉무침,배추김치,S크림떡볶이,S오미자아이스크림,찹쌀현미밥(55),우동국물,양배추낙지볶음,곤드레나물볶음,비트초절이
B고구마청경채죽,B(우유제외)수제바나나두유,B참외(50g),S복숭아(황도)-60g,S멜론(100g),보리밥(55),다시마양파국,삼겹살구이,치커리무침,열무물김치,S호박죽,S코코아,보리밥(55),소고기양파국,라조기,유채나물된장무침,오이소박이김치
B소고기볶음밥,B고구마쉐이크,B과일샐러드(요거트드레싱),S멜론(50g),S사과(100g),찰현미밥(55),감자애호박국,참치어묵조림,가지양념찜,비트초절이,S크림떡볶이,S망고주스,잡곡밥(55),유부대파국,두부톳무침,당근참치마요무침,비트초절이
B단호박떡케익,B호두우유,B참외(50g),S사과(35g),S블루베리(50g),고구마밥(63),동태살무국,참치어묵조림,동초무침,열무물김치,S멸치주먹밥,S둥글레차,고구마밥(63),실파장국,삼겹살구이,감자당근채볶음,비트초절이
B현미소고기죽,B고구마쉐이크,B참외(50g),S멜론(50g),S사과(35g),현미밥(55),단호박김치국,채소옥수수튀김,매쉬드포테이토,나박김치,S크림떡볶이,S보리차,현미밥(55),두부새우젓국,탕평채무침,애호박볶음,배추김치
B삶은감자,B검은깨두유(200ml),B사과샐러드(마요네즈),S포도(100g),S복숭아(천도)-80g,옥수수밥(63),팽이장국,떡탕평채,당근스틱,석박지,S새우크림소스볶음,S떠먹는요구르트(100ml),옥수수밥(63),소고기양배추국,갈치카레튀김,실치볶음,깍두기
B새우크림소스볶음,B검은깨두유(100ml),B사과(35g),S사과(35g),S멜론(50g),찰현미밥(55),찹쌀옹심이국,옥수수채소튀김,애호박건새우볶음,콜라비나박김치,S단호박떡케익,S보리차,유부우동,실파장국,물만두,(고춧가루제외)노각무침,콜라비나박김치
B치즈머핀,B(우유제외)수제바나나두유,B당근스틱,S사과(50g),S복숭아(천도)-60g,옥수수밥(63),양파당면국,소고기채소조림,진미채초무침,나박김치,S크림떡볶이,S보리차,옥수수밥(63),차돌얼갈이국,채소크로켓,해초볶음,배추김치
B브로콜리크림스프,B고구마쉐이크,B참외(50g),S사과(35g),S복숭아(천도)-60g,찹쌀팥밥(63),유부쑥갓맑은국,칠리새우,옥수수버터구이,나박김치,S크림빵,S보리차,찹쌀팥밥(63),실파장국,소고기토마토볶음,건파래자반,비트초절이
B단호박떡케익,B(우유제외)두유미숫가루,B참외샐러드,S멜론(50g),S복숭아(천도)-80g,밤밥(55),가자미미역국,시금치두부전,얼갈이된장나물,비트초절이,S크림떡볶이,S둥글레차,밤밥(55),온청포묵국,감자부추전,건새우애호박볶음,오이소박이김치
B으깬견과류고구마샐러드(요거트),B고구마쉐이크,S사과(35g),S복숭아(천도)-60g,S키위(50g),현미밥(55),멸치장국,참치어묵조림,맛살양상추샐러드,비트초절이,S(우유제외)토마토스파게티,S두유(100ml),현미밥(55),동태살무국,가지구이,단호박견과류샐러드,배추김치
B브로콜리죽,B요구르트,B블루베리고구마샐러드,S멜론(50g),S사과(35g),고구마밥(55),실파달걀국,김치전,진미채초무침,단배추물김치,S(우유제외)수제멸치과자,S오미자아이스크림,고구마밥(55),차돌얼갈이국,가지구이,애호박건새우볶음,열무물김치
B단호박스프,B검은깨두유(200ml),B복숭아(60g),S멜론(100g),S포도(100g),옥수수밥(55),팽이장국,새우살크림소스볶음,곤약김치무침,나박김치,S가래떡구이,S(우유제외)고구마쉐이크,옥수수밥(55),양송이된장국,라조기,감자버터구이,콜라비나박김치
B도너츠,B고구마쉐이크,B블루베리고구마샐러드,S사과(50g),S키위(50g),찹쌀보리밥(55),동태살국,오징어청경채볶음,가지무침,파김치,S슈크림빵,S요구르트,찹쌀보리밥(55),유부맑은국,훈제오리단호박찜,곤드레나물볶음,나박김치
B백설기(80g),B복숭아호두스무디,B사과(75g),S멜론(50g),S참외(50g),고구마밥(55),닭살당면국,오리훈제구이,얼갈이나물,비트초절이,S떡볶이,S오미자아이스크림,고구마밥(55),(소고기제외)당면양배추국,소고기잡채,오이미역초무침,배추김치
B냉콩국+소면,B검은깨두유(100ml),B오이당근스틱,S과일샐러드(마요네즈),S사과(35g),찰현미밥(55),애호박새우젓국찌개,삼치레몬구이,맛살미역줄기볶음,오이소박이김치,S멸치주먹밥,S보리차,찰현미밥(55),호박감자수제비국,감자부추전,김구이+양념장,단배추물김치
B감자죽,B복숭아호두스무디,B배(50g),S블루베리고구마샐러드,S멜론(100g),옥수수밥(63),동태살국,탕평채무침,건파래자반,비트초절이,S멸치주먹밥,S보리차,옥수수밥(63),실파장국,새우살크림소스볶음,과일샐러드(요거트드레싱),석박지
B치즈고구마죽,B고구마쉐이크,B블루베리고구마샐러드,S자두(50g),S복숭아(천도)-60g,쌀밥(40),우동국물,채소옥수수튀김,해초볶음,열무물김치,S크림떡볶이,S보리차,쌀밥(40),소고기숙주국,소고기장똑똑이,(우유제외)단호박두유찜,배추김치
B약과,B수제블루베리우유,B과일샐러드(요거트드레싱),S사과(35g),S블루베리고구마샐러드,검정콩밥(55),얼갈이배추국,매콤낙지채소볶음,건취나물간장볶음,오이소박이김치,S(우유제외)토마토스파게티,S보리차,검정콩밥(55),유부쑥갓맑은국,삼치구이+양념장,매쉬드포테이토,배추김치
B새우볶음밥,B바나나쉐이크,B블루베리고구마샐러드,S복숭아(천도)-60g,S멜론(100g),수수밥(55),동태살무국,새우깐풍기,매쉬드포테이토,단배추물김치,S단팥빵,S보리차,수수밥(55),오징어찌개,오리훈제구이,건취나물간장볶음,열무김치
B(우유제외)소고기타락죽,B두유(100ml),B참외(50g),S멜론(50g),S복숭아(천도)-60g,찹쌀보리밥(55),달걀국,고구마연근맛탕,오이사과무침,나박김치,S영양주먹밥,S검은깨두유(100ml),찹쌀보리밥(55),얼갈이배추국,북어채소찜,과일샐러드(요거트드레싱),석박지
B바나나핫케이크,B고칼슘우유(150ml),B멜론(50g),S사과(35g),S복숭아(황도)-80g,찹쌀밥(40),팽이장국,소고기찹쌀구이,양상추요거트샐러드,열무물김치,S쿠키,S쌀음료,찹쌀밥(40),떡국,새우살크림소스볶음,건취나물간장볶음,나박김치
B핫케이크,B복숭아호두스무디,B오이당근스틱,S과일샐러드(마요네즈),S사과(35g),흑미밥(55),두부새우젓국,오징어숙회,애호박볶음,콜라비나박김치,S찐밤,S보리차,흑미밥(55),유부실파국,참치어묵조림,감자당근채볶음,오이소박이김치
B단호박크림스프,B고구마쉐이크,B블루베리고구마샐러드,S사과(35g),S멜론(50g),찹쌀현미밥(55),차돌박이된장국,삼치무조림,호박고지나물,나박김치,S고구마경단,S둥글레차,찹쌀현미밥(55),동태살무국,소고기브로콜리조림,진미채초무침,비트초절이
B소고기타락죽,B토마토쉐이크,B자두(50g),S방울토마토(70g),S포도(100g),밤찹쌀팥밥(55),쑥갓어묵탕,낙지채소볶음,모듬과일샐러드,비트초절이,S크랜베리찹쌀케이크,S(우유제외)고구마쉐이크,밤찹쌀팥밥(55),달걀국,갈치카레튀김,건파래자반,단배추물김치
B고구마경단,B(우유제외)수제바나나두유,B복숭아(80g),S복숭아(황도)-80g,S블루베리고구마샐러드,찹쌀보리밥(55),당근황태국,주꾸미숙회,감자그라탕,총각김치,S으깬견과류고구마샐러드(요거트),S보리차,김치햄볶음밥,차돌얼갈이국,(저염)갈치조림,모듬쌈,단배추물김치
B소고기미역죽,B요구르트,B참외(50g),S멜론(50g),S사과샐러드(마요네즈),검정콩밥(55),유부쑥갓맑은국,떡갈비간장조림,과일샐러드(요거트드레싱),비트초절이,S잔치국수,S보리차,검정콩밥(55),연두부맑은국,닭고기냉채,요거트과일샐러드,배추김치
B소고기감자죽,B(우유제외)수제바나나두유,B복숭아(황도)-60g,S수박화채,S복숭아(천도)-60g,팥밥(55),두부새우젓국,수제비샐러드,매콤숙주미나리무침,배추김치,S꿀떡,S보리차,팥밥(55),동태살무국,두부채소굴소스볶음,배추게맛살샐러드,배추김치
B소고기미역죽,B고구마쉐이크,B복숭아(60g),S사과(35g),S감말랭이,소고기볶음밥,콩나물어묵탕,쌈채소,해초볶음,얼갈이배추김치,S(우유제외)버터감자구이,S보리차,옥수수밥(55),버섯무국,참치어묵조림,당면김말이튀김,배추김치
B치즈꼬마김밥,B(우유제외)고구마쉐이크,B복숭아(황도)-60g,S복숭아(백도)-60g,S멜론(100g),해물굴소스볶음밥,애호박두부젓국,오징어초무침,당근스틱,배추김치,S매실젤리,S코코아,검정콩밥(63),단호박맑은국,갈치카레튀김,조미김,단무지무침
B고구마경단,B떠먹는요구르트(100ml),B사과(75g),S블루베리고구마샐러드,S복숭아(천도)-80g,팥밥(63),얼갈이배추국,닭가슴살데리야끼조림,오이사과무침,나박김치,S크로와상,S검은깨두유(100ml),팥밥(63),해물탕,주꾸미채소볶음,새우살호박볶음,비트초절이
B감자된장죽,B(우유제외)수제바나나두유,B블루베리고구마샐러드,S복숭아(60g),S참외(50g),수수밥(63),실파장국,새우버터구이,채소샐러드,배추김치,S으깬견과류고구마샐러드(요거트),S둥글레차,새우크림스파게티,감자된장국,두부채소굴소스볶음,진미채초무침,배추김치
B소고기브로콜리죽,B요구르트,B복숭아(황도)-60g,S블루베리고구마샐러드,S복숭아(천도)-60g,우엉소고기볶음밥,얼갈이맑은국,오리훈제구이,애호박볶음,배추김치,S고로케,S오미자차,보리밥(55),동태살무국,감자치즈전,크래미채소볶음,배추김치
B단호박꿀찜,B두유(100ml),B복숭아(황도)-60g,S사과(35g),S멜론(50g),흑미밥(63),버섯개장,두부채소굴소스볶음,청경채사과무침,배추김치,S크로와상,S고구마쉐이크,알리오올리오스파게티,호박감자수제비국,오리훈제구이,해초볶음,배추김치
B오징어채소죽,B(우유제외)수제바나나두유,B참외(100g),S블루베리고구마샐러드,S멜론(50g),오징어채소덮밥,팽이버섯맑은국,새우살크림소스볶음,매쉬드포테이토,배추김치,S슈크림빵,S둥글레차,차조밥(63),동태맑은국,매콤주꾸미볶음,호박고지나물,배추김치
B약과,B(우유제외)고구마쉐이크,B오이스틱,S사과(50g),S복숭아(60g),밤콩밥(55),어묵탕,쫄면채소무침,곰취나물볶음,배추김치,S(우유제외)버터감자구이,S떠먹는요구르트(100ml),밤콩밥(55),버섯무국,순살닭강정,상추오이무침,배추김치
B감자된장죽,B고구마쉐이크,B복숭아(천도)-60g,S사과(35g),S블루베리(50g),현미밥(55),김치유부맑은국,오리훈제구이,가지무침,배추김치,S단팥빵,S오미자아이스크림,현미밥(55),가자미미역국,참치어묵조림,파래무침,파김치
B시금치견과류주먹밥,B복숭아호두스무디,B복숭아(80g),S멜론(50g),S참외(50g),옥수수밥(63),동태살무국,수제비샐러드,애호박건새우볶음,배추김치,S시금치견과류주먹밥,S보리차,알리오올리오스파게티,애호박두부젓국찌개,토마토치즈범벅,진미채초무침,배추김치
B소고기미역죽,B(우유제외)수제바나나두유,B참외(50g),S사과(50g),S자두(50g),단호박수제비,채소옥수수튀김,시금치두부전,김구이+양념장,배추김치,S시금치견과류주먹밥,S보리차,차조밥(55),버섯개장,온청포묵국,얼갈이된장나물,배추김치
B(우유제외)소고기스프,B고구마쉐이크,B자두(50g),S복숭아(60g),S포도(100g),찹쌀현미밥(55),어묵국수,라조기,매콤숙주미나리무침,나박김치,S(우유제외)토마토스파게티,S보리차,찹쌀현미밥(55),동태살무국,칠리새우,애호박건새우볶음,석박지
B다진유부주먹밥,B수제바나나우유,B복숭아(60g),S멜론퓨레,S오렌지(50g),쌀밥(63),소고기미역국,닭살간장조림,머위나물,배추김치,S건포도감자볼,S매실주스,쌀밥(63),연두부맑은국,두부조림,참나물간장무침,열무물김치
B으깬견과류고구마샐러드(요거트),B고구마쉐이크,B복숭아(60g),S멜론(50g),S사과(35g),완두콩밥(55),유부쑥갓맑은국,닭살간장조림,사과미나리무침,오이소박이김치,S(우유제외)토마토스파게티,S보리차,완두콩밥(55),동태살무국,소고기잡채,매쉬드포테이토,파김치
B당근죽,B요구르트,B복숭아(황도)-60g,S블루베리(50g),S멜론(100g),찰현미밥(55),삼치양념구이,소고기양배추조림,얼갈이된장나물,배추김치,S찐고구마(80g),S코코아,새우튀김우동,연두부맑은국,소고기양배추조림,도토리묵간장무침,배추김치
B치즈스크램블에그,B검은깨두유(100ml),B복숭아(60g),S참외(50g),S멜론(100g),밤찹쌀팥밥(63),얼갈이맑은국,라조기,곶감감자볶음,단배추물김치,S수제새우과자,S오미자아이스크림,밤찹쌀팥밥(63),감자된장국,칠리새우,느타리버섯무침,배추김치
B밤설기(40g),B(우유제외)수제바나나두유,B멜론(50g),S멜론(50g),S블루베리고구마샐러드,율무밥(55),얼갈이맑은국,닭가슴살사과무침,견과류고구마범벅,열무물김치,S단호박샐러드,S수정과,율무밥(55),콩가루얼갈이배추국,소고기잡채,건파래자반,나박김치
B미역죽,B토마토쉐이크,B사과(35g),S참외(50g),S멜론(50g),새우크림스파게티,동태살무국,어묵감자조림,애호박볶음,배추김치,S(우유제외)토마토스파게티,S보리차,찹쌀밥(40),유부쑥갓맑은국,물만두,해초볶음,배추김치
B채소전,B(우유제외)수제바나나두유,B사과(75g),S참외(50g),S멜론(50g),옥수수밥(63),온청포묵국,오리훈제구이,땅콩우엉무침,배추김치,S단호박샐러드,S복숭아호두스무디,옥수수밥(63),쑥갓어묵탕,칠리새우,상추배생채,비트초절이
B크로와상,B떠먹는요구르트(100ml),B복숭아(60g),S사과(35g),S당근스틱,검정콩밥(55),대합미역국,오리훈제구이,얼갈이된장나물,비트초절이,S떡볶이,S보리차,검정콩밥(63),찹쌀옹심이국,닭고기냉채,과일샐러드(요거트드레싱),오이소박이김치
B단호박스프,B요구르트,B참외(50g),S사과(100g),S복숭아(천도)-60g,잡곡밥(55),유부쑥갓맑은국,등심탕수육+소스,애호박새우젓볶음,배추김치,S(우유제외)알리오올리오스파게티,S보리차,콩국수,동태살무국,매콤오삼불고기,건새우애호박볶음,배추김치
B당근치즈스프,B(우유제외)고구마쉐이크,B참외(50g),S포도(100g),S멜론(100g),찰현미밥(55),다진소고기콩나물국,늙은호박닭가슴살볶음,요거트과일범벅,석박지,S짜장떡볶이,S검은콩두유(100ml),찰현미밥(55),맑은미역국,소고기토마토조림,바나나사과키위샐러드,깍두기
B미역죽,B토마토쉐이크,B사과(35g),S참외(50g),S멜론(50g),새우크림스파게티,유부쑥갓맑은국,어묵감자조림,애호박볶음,배추김치,S(우유제외)토마토스파게티,S보리차,찹쌀밥(40),동태살무국,물만두,해초볶음,배추김치
B단호박꿀찜,B두유(100ml),B복숭아(황도)-60g,S복숭아(60g),S복숭아(천도)-60g,흑미밥(63),버섯개장,두부채소굴소스볶음,청경채사과무침,배추김치,S크로와상,S고구마쉐이크,알리오올리오스파게티,호박감자수제비국,오리훈제구이,해초볶음,배추김치
B(우유제외)당근타락죽,B고구마쉐이크,B복숭아(황도)-80g,S바나나(100g),S복숭아(황도)-80g,훈제오리볶음밥,당근황태국,고등어찹쌀구이,곤드레나물볶음,열무물김치,S치즈케이크,S보리차,고구마밥(55),무채양파국,소고기양배추조림,멸치아몬드볶음,열무물김치
B참깨우유스프,B(우유제외)수제바나나두유,B참외(50g),S복숭아(천도)-60g,S복숭아(60g),찹쌀팥밥(63),우동국물,채소옥수수튀김,곤드레나물볶음,열무물김치,S(우유제외)알리오올리오스파게티,S오미자차,찹쌀팥밥(63),얼갈이배추국,참치어묵조림,건취나물간장볶음,열무물김치
B쑥떡,B떠먹는요구르트(100ml),B복숭아(80g),S사과(35g),S귤(50g),감자밥(55),동태살무국,오리훈제구이,북어채볶음,나박김치,S크림떡볶이,S코코아,감자밥(55),오징어숙주국,닭고기냉채,(우유제외)고구마두유조림,오이소박이김치
B단호박떡케익,B(우유제외)수제바나나두유,B복숭아(80g),S복숭아(60g),S복숭아(천도)-60g,검정콩밥(63),두부새우젓국,옥수수채소튀김,치즈감자조림,나박김치,S크림떡볶이,S둥글레차,크림소스스파게티,콩가루얼갈이배추국,온두부찜,감자버터구이,비트초절이
B미역죽,B두유(100ml),B사과(35g),S멜론(50g),S사과(35g),찰현미밥(55),미니우동,새송이버섯전,땅콩우엉무침,단배추물김치,S(우유제외)토마토스파게티,S보리차,검정콩밥(63),차돌얼갈이국,닭살간장조림,동초무침,열무김치
B으깬견과류고구마샐러드(요거트),B(우유제외)바나나쉐이크,B블루베리고구마샐러드,S복숭아(60g),S복숭아(천도)-60g,흑미밥(55),매콤애호박국,옥수수채소튀김,진미채초무침,열무물김치,S매실젤리,S보리차,새우크림스파게티,애호박맑은국,삼겹살구이,건새우애호박볶음,열무물김치
B소고기미역죽,B복숭아호두스무디,B배(50g),S사과(35g),S멜론(50g),잡곡밥(63),유부쑥갓맑은국,건새우애호박볶음,채소옥수수튀김,파김치,S으깬견과류고구마샐러드(요거트),S떠먹는요구르트(100ml),잡곡밥(63),동태살무국,북어채소찜,쑥갓나물,오이소박이김치
B으깬견과류고구마샐러드(요거트),B두유(150ml),B참외(50g),S멜론(50g),S복숭아(황도)-80g,흑미밥(55),닭고기채소찌개,으깬두부채소전,참나물무침,석박지,S(우유제외)토마토스파게티,S코코아,흑미밥(63),매콤콩나물국,라조기,매쉬드포테이토,깍두기
B(우유제외)당근크림스프,B우유(100ml),B사과(35g),S복숭아(천도)-80g,S멜론(100g),검정콩밥(55),냉콩나물국,두부톳무침,요거트과일범벅,석박지,S수제비,S베지밀,검정콩밥(55),소고기배추국,조기구이,동초무침,깍두기
B단호박떡케익,B두유(100ml),B사과(35g),S멜론(50g),S사과(35g),밤밥(63),호박감자수제비국,돈까스,매쉬드포테이토,배추김치,S슈크림빵,S둥글레차,소고기상추비빔밥,유부쑥갓맑은국,동태포전,미역줄기채소볶음,배추김치
B당근치즈스프,B(우유제외)수제바나나두유,B블루베리고구마샐러드,S사과(50g),S멜론(50g),검정콩밥(63),동태살무국,소고기브로콜리조림,양배추초절임,배추김치,S슈크림빵,S보리차,검정콩밥(63),갈비탕,옥수수채소튀김,얼갈이나물,배추김치
B으깬견과류고구마샐러드(요거트),B(우유제외)수제바나나두유,B참외(50g),S블루베리고구마샐러드,S멜론(50g),찰현미밥(63),꼬치어묵국,닭고기냉채,곤드레나물볶음,배추김치,S크림떡볶이,S둥글레차,찰현미밥(63),닭곰탕,채소옥수수튀김,건새우애호박볶음,배추김치
B노란시루떡,B떠먹는요구르트(100ml),B참외(100g),S사과(100g),S귤(50g),잡곡밥(63),유부쑥갓맑은국,두부톳무침,건취나물간장볶음,콜라비나박김치,S슈크림빵,S오미자아이스크림,잡곡밥(63),우동국물,닭가슴살버터구이,감자채요거트샐러드,콜라비나박김치
B닭백숙,B고구마쉐이크,B자두(50g),S복숭아(백도)-80g,S사과(100g),검정콩밥(55),감자국,닭살간장조림,건파래자반,나박김치,S치즈,S오미자아이스크림,검정콩밥(55),해물탕,피망어묵볶음,마카로니채소샐러드(토마토소스),비트초절이
B치즈,B요구르트,B복숭아(80g),S사과(100g),S포도(100g),율무밥(63),동태살무국,으깬두부채소전,진미채초무침,나박김치,S(우유제외)토마토스파게티,S오미자아이스크림,율무밥(63),해물탕,오징어새우볶음,매콤숙주미나리무침,석박지
B단호박스프,B요구르트,B참외(50g),S사과(100g),S복숭아(천도)-60g,잡곡밥(55),유부쑥갓맑은국,등심탕수육+소스,애호박새우젓볶음,배추김치,S(우유제외)알리오올리오스파게티,S보리차,콩국수,동태살무국,매콤오삼불고기,건새우애호박볶음,배추김치
B고구마스프,B요구르트,B복숭아(80g),S복숭아(60g),S복숭아(천도)-60g,찰현미밥(55),동태살무국,새우살크림소스볶음,애호박건새우볶음,깍두기,S으깬견과류고구마샐러드(요거트),S둥글레차,찰현미밥(55),해물탕,등심탕수육+소스,매쉬드포테이토,깍두기
B옥수수버터구이,B고구마쉐이크,B당근스틱,S멜론(100g),S사과(35g),기장밥(55),쑥갓어묵탕,으깬두부채소전,북어채볶음,동치미,S백설기(80g),S유자차,기장밥(55),두부새우젓국,소고기양배추조림,오징어채무침,깍두기
B소고기미역죽,B토마토쉐이크,B참외(50g),S사과(35g),S멜론(50g),새우크림스파게티,실파장국,삼치무조림,무미역생채,오이소박이김치,S멸치주먹밥,S매실쥬스,찰현미밥(55),팽이장국,가래떡김치전,건새우애호박볶음,배추김치
B당근치즈스프,B(우유제외)수제바나나두유,B사과(35g),S복숭아(천도)-80g,S복숭아(80g),찹쌀팥밥(63),유부쑥갓맑은국,떡갈비간장조림,건취나물간장볶음,나박김치,S찐고구마,S보리차,찹쌀팥밥(63),동태살무국,참치어묵조림,김구이+양념장,비트초절이
B으깬견과류고구마샐러드(요거트),B(우유제외)수제바나나두유,B참외(50g),S복숭아(황도)-80g,S멜론(50g),현미밥(55),팽이장국,수제비샐러드,상추배생채,석박지,S쌀과자,S오미자아이스크림,현미밥(55),건새우시금치국,고구마연근맛탕,무사과무침,깍두기
B우엉채소볶음밥,B고구마쉐이크,B사과(35g),S참외(50g),S사과(35g),현미밥(55),쑥갓어묵탕,(저염)갈치조림,배추게맛살샐러드,나박김치,S멸치주먹밥,S보리차,현미밥(55),버섯개장,으깬두부채소전,해초볶음,비트초절이
B고구마스프,B복숭아호두스무디,B참외(50g),S사과(35g),S멜론(100g),흑미밥(55),실파장국,닭다리살콩가루부추찜,머윗대나물,나박김치,S크림떡볶이,S둥글레차,흑미밥(55),온도토리묵국,옥수수채소튀김,청경채사과무침,콜라비나박김치
B으깬견과류고구마샐러드(요거트),B(우유제외)고구마쉐이크,B사과(35g),S사과(35g),S블루베리고구마샐러드,고구마밥(63),두부새우젓국,닭고기냉채,사과미나리무침,비트초절이,S슈크림빵,S오미자아이스크림,파프리카유부초밥,동태살무국,참치어묵조림,곤드레나물볶음,배추김치
B오트밀죽,B고구마쉐이크,B사과(35g),S복숭아(백도)-60g,S사과(35g),현미밥(55),팽이장국,옥수수채소튀김,동초무침,비트초절이,S크림떡볶이,S보리차,하이라이스,실파장국,삼치양념구이,애호박건새우볶음,비트초절이
B찐감자,B(우유제외)수제바나나두유,B복숭아(80g),S복숭아(60g),S복숭아(황도)-80g,현미밥(55),애호박새우젓국,감자부추전,토마토범벅,열무물김치,S프렌치토스트,S둥글레차,새우튀김우동,콩가루얼갈이배추국,옥수수치즈전,매쉬드포테이토,열무물김치
B고구마경단,B(우유제외)수제바나나두유,B복숭아(80g),S복숭아(천도)-60g,S복숭아(60g),팥밥(55),차돌얼갈이국,삼치데리야끼소스튀김,애호박건새우볶음,단배추물김치,S으깬견과류고구마샐러드(요거트),S보리차,오징어채소덮밥,찹쌀옹심이국,가지달걀말이,실곤약채소무침,비트초절이
