1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
B김치죽,B고구마쉐이크,B복숭아(80g),S복숭아(황도)-60g,S참외(50g),찹쌀밥(40),쑥갓어묵탕,훈제오리냉채,봄동무침,오이소박이김치,S(우유제외)로제스파게티,S떠먹는요구르트(100ml),찹쌀밥(55),맑은애호박국,두부찜+흑임자소스,배추겉절이,배추김치
B닭백숙,B요구르트,B과일샐러드(요거트드레싱),S복숭아(천도)-60g,S사과(35g),수수밥(55),멸치장국,새우춘권튀김,미역줄기채소볶음,열무물김치,S치즈,S(우유제외)고구마쉐이크,수수밥(55),버섯개장,쑥갓두부무침,진미채초무침,깍두기
B소고기미역죽,B복숭아호두스무디,S사과(35g),B복숭아(60g),S멜론(50g),율무밥(63),버섯개장,참치어묵조림,얼갈이된장나물,배추김치,S호박죽,S보리차,율무밥(63),온청포묵국,닭가슴살구이+소스,애호박볶음,배추김치
B우엉채소볶음밥,B고구마쉐이크,B과일샐러드(요거트드레싱),S복숭아(천도)-60g,S자두(50g),차조밥(55),다시마새우젓국,시금치두부전,건새우애호박볶음,나박김치,S크림떡볶이,S둥글레차,차조밥(55),실파장국,삼치무조림,해초볶음,콜라비나박김치
B흰죽,B두유(100ml),B복숭아(황도)-60g,S사과(35g),S복숭아(황도)-80g,완두콩밥(55),콩가루얼갈이배추국,소고기채소조림,감자당근채볶음,배추김치,S치즈머핀,S우유(200ml),완두콩밥(55),팽이장국,채소옥수수튀김,고춧잎된장무침,깍두기
B치즈,B복숭아호두스무디,B멜론(50g),S멜론(50g),S사과(35g),찰현미밥(63),차돌얼갈이국,소면채소무침,감자당근채볶음,열무물김치,S(우유제외)토마토스파게티,S둥글레차,찰현미밥(63),닭고기채소찌개,(저염)갈치조림,애호박건새우볶음,단배추물김치
B치즈고구마죽,B(우유제외)수제바나나두유,B복숭아(80g),S사과(35g),S복숭아(황도)-80g,찹쌀밥(40),동태살무국,소고기당면불고기,얼갈이된장나물,비트초절이,S냉콩국+소면,S보리차,찹쌀밥(40),버섯개장,오징어채소볶음,해초볶음,배추김치
B절편(40g),B(우유제외)고구마쉐이크,B복숭아(60g),S복숭아(황도)-80g,S멜론(50g),현미밥(55),쑥갓어묵탕,애호박생선살찜,새싹채소샐러드,석박지,S단팥빵,S오미자아이스크림,현미밥(55),콩가루얼갈이배추국,참치어묵조림,브로콜리무침,배추김치
B소고기양파죽,B(우유제외)수제바나나두유,B사과(50g),S복숭아(천도)-60g,S멜론(50g),현미밥(55),아욱우렁된장국,주꾸미숙회,브로콜리무침,열무물김치,S단호박꿀찜,S보리차,현미밥(63),동태살무국,소고기채소조림,참치양파볶음,나박김치
B(우유제외)당근스프,B두유(100ml),B참외(50g),S자두(50g),S멜론(50g),찹쌀현미밥(63),모듬버섯찌개,감자부추전,애호박볶음,비트초절이,S크림떡볶이,S둥글레차,찹쌀현미밥(63),얼갈이배추국,고구마연근맛탕,새싹채소샐러드,배추김치
B으깬견과류고구마샐러드(요거트),B두유(150ml),B복숭아(60g),S복숭아(천도)-60g,S자두(50g),차조밥(55),동태살무국,오징어굴소스볶음,애호박건새우볶음,나박김치,S단팥빵,S우유(200ml),차조밥(63),쑥갓어묵탕,오리훈제구이,상추겉절이,오이소박이김치
B치즈머핀,B바나나쉐이크,B사과(35g),S자두(50g),S멜론(50g),감자밥(63),실파장국,매콤오징어볶음,상추겉절이,열무물김치,S파프리카유부초밥,S식혜,감자밥(63),꼬막된장찌개,오징어채소볶음,단호박구이,비트초절이
B단팥도너츠,B고구마쉐이크,B참외(50g),S복숭아(천도)-60g,S멜론(50g),팥밥(55),동태살무국,온두부찜,브로콜리무침,배추김치,S멸치주먹밥,S둥글레차,팥밥(55),팽이장국,감자부추전,건새우애호박볶음,나박김치
B단호박크림스프,B검은깨두유(150ml),B멜론(75g),S복숭아(황도)-60g,S참외(100g),현미밥(55),어묵국,골뱅이무침,양배추샐러드,석박지,S노란시루떡,S(우유제외)고구마쉐이크,현미밥(55),버섯부추국,닭살구이,진미채초무침,배추김치
B닭백숙,B(우유제외)바나나쉐이크,B복숭아(60g),S복숭아(황도)-80g,S멜론(50g),찹쌀밥(40),동태살국,새우살볶음,브로콜리무침,열무김치,S으깬견과류고구마샐러드(요거트),S보리차,찹쌀밥(40),차돌얼갈이국,감자부추전,애호박볶음,단배추물김치
B으깬견과류고구마샐러드(요거트),B두유(150ml),B멜론(75g),S사과(35g),S복숭아(천도)-60g,차조밥(55),동태살무국,삼치무조림,브로콜리무침,배추김치,S잣죽,S둥글레차,차조밥(55),쑥갓어묵탕,참치어묵조림,양배추무침,배추김치
B연두부샐러드(오리엔탈드레싱),B바나나쉐이크,B블루베리고구마샐러드,S멜론(50g),S복숭아(60g),율무밥(55),차돌얼갈이국,매콤주꾸미볶음,브로콜리무침,단배추물김치,S슈크림빵,S보리차,율무밥(63),동태살국,옥수수채소튀김,호박고지나물,열무물김치
B치즈스틱,B요구르트,B멜론(100g),S복숭아(백도)-80g,S참외(100g),기장밥(63),매콤콩나물국,닭다리카레찜,브로콜리무침,비트초절이,S단호박설기,S검은콩두유(150ml),기장밥(63),어묵국,소고기떡조림,양배추볶음,파김치
B치즈스틱,B고구마쉐이크,B과일샐러드(요거트드레싱),S복숭아(백도)-80g,S사과(35g),현미밥(55),동태살무국,양배추낙지볶음,건새우애호박볶음,나박김치,S쿠키,S우유(200ml),현미밥(63),얼갈이배추국,닭고기냉채,건취나물간장볶음,배추김치
B소고기장국죽,B두유(100ml),B복숭아(천도)-60g,S멜론(50g),S사과(35g),검정콩밥(63),다슬기아욱국,참치어묵조림,감자당근채볶음,열무물김치,S녹차밤양갱,S식혜,검정콩밥(63),유부쑥갓맑은국,삼치무간장조림,애호박볶음,비트초절이
B절편(40g),B(우유제외)수제바나나두유,B복숭아(황도)-60g,S멜론(50g),S사과(35g),보리밥(55),건새우시금치국,감자부추전,맛살양상추샐러드,나박김치,S크림떡볶이,S식혜,보리밥(55),모듬버섯찌개,고구마연근맛탕,부추양파생채,배추김치
B소고기스프,B복숭아호두스무디,B멜론(50g),S복숭아(60g),S참외(50g),흑미밥(63),다슬기된장국,소고기당면불고기,땅콩우엉무침,단배추물김치,S시금치견과류주먹밥,S보리차,흑미밥(63),온청포묵국,오리훈제구이,무미역생채,열무물김치
B치즈스틱,B(우유제외)수제바나나두유,B복숭아(80g),S블루베리고구마샐러드,S멜론(100g),밤밥(55),오징어숙주국,닭가슴살부추무침,채소샐러드,나박김치,S단호박설기,S둥글레차,밤밥(55),동태맑은국,두부냉채,참치피망볶음,비트초절이
B단호박크림스프,B두유(100ml),B멜론(50g),S복숭아(황도)-80g,S멜론(50g),잡곡밥(55),닭고기채소찌개,소면채소무침,해초볶음,석박지,S쌀과자,S보리차,잡곡밥(55),건새우시금치국,칠리새우,파래무침,깍두기
B당근치즈스프,B(우유제외)수제바나나두유,B복숭아(80g),S멜론(50g),S사과(35g),찹쌀밥(55),매콤애호박국,고구마연근맛탕,건파래자반,콜라비나박김치,S(우유제외)토마토스파게티,S둥글레차,찹쌀밥(55),콩가루얼갈이배추국,삼치무조림,참치양파볶음,나박김치
B새우애호박죽,B검은깨두유(100ml),B복숭아(천도)-80g,S사과(35g),S바나나(100g),찹쌀팥밥(55),배추된장국,브로콜리오징어무침,양파초절임,나박김치,S(우유제외)웨지감자구이,S떠먹는요구르트(100ml),찹쌀팥밥(55),김치어묵국,오이소고기볶음,감자당근채볶음,열무물김치
B으깬견과류고구마샐러드(요거트),B두유(100ml),B수박(100g),S아몬드,S복숭아(60g),검정콩밥(63),쑥갓어묵탕,닭다리카레찜,미니새송이볶음,얼갈이배추김치,S(우유제외)토마토스파게티,S매실쥬스,검정콩밥(63),동태살국,돼지고기굴소스볶음,건새우애호박볶음,석박지
B도너츠,B요구르트,B복숭아(80g),S사과(35g),S복숭아(천도)-80g,찹쌀밥(63),매콤애호박국,오징어불고기,참치양파볶음,단배추물김치,S새우크림소스볶음,S보리차,찹쌀밥(63),다슬기아욱국,옥수수채소튀김,해초볶음,열무김치
B찐옥수수,B두유(100ml),B복숭아(천도)-60g,S사과(35g),S복숭아(황도)-60g,찹쌀팥밥(55),차돌얼갈이국,고구마연근맛탕,진미채초무침,열무물김치,S우동,S식혜,찹쌀팥밥(55),동태맑은국,양배추맛살나물,감자당근채볶음,비트초절이
B감자죽,B검은깨두유(200ml),B당근스틱,S사과(35g),S참외(100g),옥수수밥(55),쑥갓어묵탕,숙주맛살무침,새싹채소샐러드,열무김치,S삶은달걀(30g),S우유(200ml),옥수수밥(55),실파장국,오리훈제구이,매콤숙주미나리무침,단무지
B브로콜리죽,B우유(150ml),B참외(50g),S복숭아(천도)-80g,S멜론(50g),잡곡밥(55),다슬기된장국(올갱이국),오징어불고기,건취나물간장볶음,단배추물김치,S알리오올리오스파게티,S보리차,잡곡밥(55),동태살국,햄참치채소전,무미역무침,배추김치
B으깬견과류고구마샐러드(요거트),S우유(200ml),B복숭아(60g),S사과(35g),S복숭아(천도)-60g,율무밥(55),실파장국,닭가슴살부추무침,진미채초무침,나박김치,S멸치주먹밥,S둥글레차,율무밥(55),동태맑은국,라조기,애호박건새우볶음,비트초절이
B버섯장국죽,B요구르트,B복숭아(천도)-60g,S복숭아(60g),S호두,찹쌀팥밥(55),팽이장국,소고기토마토조림,뱅어포구이,얼갈이배추김치,S크림떡볶이,S보리차,찹쌀팥밥(55),아욱우렁된장국,채소옥수수튀김,감자당근채볶음,동치미
B으깬견과류고구마샐러드(요거트),B두유(150ml),B복숭아(백도)-60g,S복숭아(황도)-80g,S멜론(50g),찹쌀현미밥(55),차돌얼갈이국,고추장소고기볶음,미역줄기채소볶음,단배추물김치,S(우유제외)옥수수버터구이,S둥글레차,찹쌀현미밥(55),다슬기된장국,어묵감자조림,건파래자반,열무물김치
B단팥도너츠,B(우유제외)수제바나나두유,B참외(50g),S복숭아(천도)-80g,S사과(35g),완두콩밥(63),다슬기된장국(올갱이국),연근감자전,건새우애호박볶음,나박김치,S크림떡볶이,S보리차,완두콩밥(63),콩가루얼갈이배추국,두부냉채,가지양념찜,석박지
B단호박크림스프,B두유(100ml),B멜론(50g),S블루베리고구마샐러드,S멜론(50g),완두콩밥(55),얼갈이맑은국,오리훈제구이,호박고지나물,깍두기,S파프리카유부초밥,S둥글레차,완두콩밥(55),해물탕,두부냉채,진미채초무침,배추김치
B당근죽,B고구마쉐이크,B복숭아(60g),S사과(35g),S복숭아(천도)-60g,찹쌀보리밥(55),실파장국,참치어묵조림,미역줄기채소볶음,열무물김치,S크림떡볶이,S매실쥬스,찹쌀보리밥(63),유부쑥갓맑은국,삼겹살구이,건새우애호박볶음,나박김치
B단호박견과류찜,B두유(150ml),B사과(35g),S복숭아(60g),S멜론(50g),팥밥(63),쑥갓어묵탕,물만두,도토리묵상추무침,비트초절이,S치즈,S보리차,팥밥(63),팽이장국,새우살크림소스볶음,양배추샐러드,석박지
B새우치즈죽,B바나나쉐이크,B방울토마토(35g),S사과(35g),S참외(50g),쌀밥(40),차돌얼갈이국,매콤낙지채소볶음,더덕사과무침,단배추물김치,S(우유제외)토마토스파게티,S매실쥬스,쌀밥(40),동태살국,훈제오리양파볶음,브로콜리무침,열무김치
B단팥도너츠,B고구마쉐이크,B복숭아(60g),S멜론(50g),S복숭아(천도)-80g,밤찹쌀팥밥(63),근대국,고구마연근맛탕,애호박새우젓볶음,비트초절이,S새우크림소스볶음,S보리차,밤찹쌀팥밥(55),동태살무국,주꾸미채소간장볶음,고구마순된장무침,배추김치
B단호박크림스프,B요구르트,B멜론(50g),S복숭아(천도)-60g,S사과(35g),팥밥(55),동태맑은국,삼겹살구이,상추쌈,열무물김치,S떡볶이,S둥글레차,팥밥(55),두부새우젓국,소면채소무침,감자당근채볶음,단배추물김치
B새우크림소스볶음,B두유(100ml),B복숭아(황도)-60g,S멜론(50g),S아몬드,잡곡밥(63),팽이장국,탕평채무침,얼갈이나물,나박김치,S단팥빵,S우유(200ml),잡곡밥(63),찹쌀옹심이국,두부냉채,해초볶음,석박지
B으깬견과류고구마샐러드(요거트),B(우유제외)수제바나나두유,B복숭아(60g),S복숭아(60g),S사과(35g),기장밥(55),온도토리묵국,소면채소무침,애호박건새우볶음,배추김치,S단호박샐러드,S우유(200ml),기장밥(55),닭고기채소찌개,삼겹살구이,상추쌈,배추김치
B절편(40g),B과일연두부스무디,B복숭아(60g),S복숭아(60g),S사과(35g),밤밥(55),동태살무국,해산물부추전,건새우애호박볶음,석박지,S치즈머핀,S우유(200ml),밤밥(55),실파장국,삼치무조림,감자당근채볶음,오이소박이김치
B(우유제외)단호박크림스프,B요구르트,B사과(35g),S사과(100g),S참외(50g),검정콩밥(55),대파감자국,수제비샐러드,무조림,배추김치,S녹차밤양갱,S검은깨두유(150ml),검정콩밥(55),감자된장국,(저염)갈치조림,상추겉절이,얼갈이배추김치
B당근죽,B복숭아호두스무디,S사과(50g),S참외(50g),S사과(35g),팥밥(63),팽이장국,탕평채무침,감자당근채볶음,열무물김치,S크림떡볶이,S보리차,팥밥(63),실파장국,감자그라탕,브로콜리무침,파프리카피클
B(우유제외)아몬드스프,B두유(100ml),B사과(50g),S블루베리(50g),S복숭아(백도)-80g,감자밥(63),팽이장국,고구마맛탕,참나물무침,배추김치,S닭고기흑임자죽,S둥글레차,감자밥(63),멸치장국,닭다리카레찜,참나물간장무침,배추김치
B으깬견과류고구마샐러드(요거트),B(우유제외)수제바나나두유,B참외(50g),S복숭아(천도)-60g,S멜론(50g),찹쌀현미밥(63),동태살무국,참치어묵조림,브로콜리무침,배추김치,S(우유제외)수제멸치과자,S보리차,찹쌀현미밥(55),오징어숙주국,돼지고기굴소스볶음,애호박볶음,배추김치
B치즈죽,B두유(100ml),B사과(100g),S사과(35g),S참외(100g),찹쌀보리밥(55),팽이장국,오징어굴소스볶음,감자당근채볶음,열무물김치,S건포도감자볼,S우유(200ml),찹쌀보리밥(55),양파오징어국,소면채소무침,(우유제외)연근사과샐러드,단무지무침
B미니핫도그,B떠먹는요구르트(100ml),B멜론(50g),S자두(50g),S(우유제외)과일화채,고구마밥(55),팽이장국,닭살카레찜,참나물간장무침,나박김치,S약식,S(우유제외)수제딸기두유,고구마밥(55),멸치장국,(우유제외)닭가슴살버터구이,양송이버섯볶음,배추김치
B으깬견과류고구마샐러드(요거트),B두유(100ml),B참외(50g),S복숭아(60g),S멜론(50g),찹쌀팥밥(55),얼갈이맑은국,참치어묵조림,단호박샐러드,비트초절이,S백설기(80g),S둥글레차,찹쌀팥밥(55),콩가루얼갈이배추국,삼겹살구이,상추쌈,동치미
B소고기스프,B고구마쉐이크,B복숭아(60g),S참외(100g),S사과(35g),현미밥(63),동태살무국,고구마연근맛탕,사과미나리무침,배추김치,S연두부샐러드(오리엔탈드레싱),S보리차,현미밥(63),애호박맑은국,닭고기냉채,브로콜리무침,열무물김치
B삶은감자,B(우유제외)수제바나나두유,B복숭아(천도)-60g,S복숭아(60g),S멜론(50g),옥수수밥(63),매콤애호박국,오리훈제구이,얼갈이나물,나박김치,S건포도감자볼,S오미자아이스크림,옥수수밥(63),건새우시금치국,소고기브로콜리조림,다시마북어볶음,석박지
B으깬견과류고구마샐러드(요거트),B(우유제외)바나나쉐이크,B오이당근스틱,S아몬드,S사과(35g),쌀밥(40),부추미소장국,삼치카레구이,참치양파볶음,깍두기,S(우유제외)토마토스파게티,S보리차,쌀밥(63),아욱우렁된장국,으깬두부채소전,진미채초무침,열무물김치
B밤설기(40g),B고구마쉐이크,B복숭아(60g),S복숭아(60g),S사과(35g),밤찹쌀팥밥(55),유부쑥갓맑은국,두부톳무침,감자당근채볶음,배추김치,S슈크림빵,S우유(200ml),밤찹쌀팥밥(55),동태살무국,삼겹살구이,사과미나리무침,배추김치
B옥수수치즈스프,B두유(100ml),B멜론(50g),S사과(35g),S참외(50g),완두콩밥(55),홍합미역국,온두부찜,얼갈이된장나물,나박김치,S찐고구마,S우유(200ml),완두콩밥(55),북어달걀국,오징어채소볶음,건파래자반,오이소박이김치
B콩나물죽,B떠먹는요구르트(100ml),B복숭아(60g),S(우유제외)과일화채,S멜론(100g),찹쌀밥(40),양파오징어국,훈제오리단호박볶음,브로콜리무침,배추김치,S짜장떡볶이,S우유(200ml),찹쌀밥(40),시래기된장국,매콤오징어볶음,쫄면무침,비트초절이
B오트밀죽,B두유(100ml),B참외(50g),S사과(35g),S멜론(50g),현미밥(55),건새우된장국,오징어치즈전,감자당근채볶음,단배추물김치,S슈크림빵,S우유(200ml),현미밥(55),쑥완자탕,떡갈비간장조림,애호박볶음,열무물김치
B으깬견과류고구마샐러드(요거트),S우유(200ml),B청포도(100g),S복숭아(60g),S사과(35g),고구마밥(63),동태살무국,소고기동그랑땡전,얼갈이나물,배추김치,S크림빵,S우유(200ml),고구마밥(63),오징어숙주국,참치어묵조림,감자당근채볶음,나박김치
B마카로니채소샐러드,B고구마쉐이크,B복숭아(황도)-60g,S멜론(50g),S사과(35g),밤콩밥(55),유부쑥갓맑은국,삼치무조림,건새우애호박볶음,비트초절이,S새우크림소스볶음,S보리차,밤콩밥(55),애호박맑은국,감자부추전,사과미나리무침,오이소박이김치
B크로와상,B요구르트,B복숭아(60g),S블루베리(50g),S사과(50g),율무밥(55),호박감자수제비국,두부톳무침,미역줄기채소볶음,나박김치,S단팥빵,S우유(200ml),율무밥(55),동태살무국,오리훈제구이,아욱무침,열무물김치
B닭백숙,S우유(200ml),B블루베리고구마샐러드,S복숭아(60g),S사과(35g),수수밥(55),얼갈이맑은국,새우살볶음,파래무침,비트초절이,S치즈,S우유(200ml),수수밥(55),쑥갓어묵탕,새우깐풍기,브로콜리무침,석박지
B양파치즈스프,B두유(100ml),B파인애플(50g),S블루베리(50g),S복숭아(황도)-80g,찹쌀현미밥(55),애호박새우젓국,삼치무조림,감자채소볶음,단배추물김치,S절편(40g),S우유(200ml),찹쌀현미밥(55),어묵감자국,훈제오리양파볶음,사과치커리무침,열무김치
B으깬견과류고구마샐러드(요거트),B요구르트,B복숭아(60g),S블루베리(50g),S복숭아(60g),밤찹쌀팥밥(63),동태살무국,참치어묵조림,감자당근채볶음,비트초절이,S멸치주먹밥,S둥글레차,밤찹쌀팥밥(63),단호박새우젓국,돼지고기굴소스볶음,뱅어포볶음,배추김치
B삶은달걀(30g),B고구마쉐이크,B당근스틱,S바나나(100g),S멜론(100g),현미밥(55),유부쑥갓맑은국,삼겹살구이,상추쌈,열무물김치,S(우유제외)웨지감자구이,S보리차,현미밥(63),애호박맑은국,채소옥수수튀김,브로콜리무침,석박지
B으깬견과류고구마샐러드(요거트),B고칼슘두유(190ml),B블루베리고구마샐러드,S복숭아(천도)-60g,S멜론(50g),찰현미밥(55),실파장국,참치어묵조림,감자당근채볶음,나박김치,S애플파이,S둥글레차,찰현미밥(55),얼갈이배추국,새우버터구이,건취나물간장볶음,비트초절이
B냉콩국+소면,B두유(100ml),B멜론(50g),S복숭아(60g),S사과(35g),찹쌀현미밥(63),닭가슴살미역국,메추리알피망볶음,얼갈이된장나물,단배추물김치,S녹차밤양갱,S보리차,찹쌀현미밥(63),늙은호박국,매콤오징어볶음,해초볶음,오이소박이김치
B아욱죽,B두유(150ml),B복숭아(60g),S멜론(50g),S참외(50g),찹쌀보리밥(63),모듬버섯찌개,새우살채소깨무침,오이쌈장무침,비트초절이,S크로와상(30g),S우유(200ml),찹쌀보리밥(63),온청포묵국,시금치두부전,브로콜리무침,배추김치
B약과,B(우유제외)수제바나나두유,B복숭아(천도)-60g,S복숭아(60g),S사과(35g),완두콩밥(55),건새우시금치국,떡갈비간장조림,애호박볶음,오이소박이김치,S고로케,S우유(200ml),완두콩밥(55),동태살무국,삼치무조림,아욱무침,배추김치
B치즈게살죽,B두유(100ml),B복숭아(80g),S사과(35g),S멜론(50g),찰현미밥(63),애호박새우젓국,브로콜리달걀찜,진미채초무침,나박김치,S으깬견과류고구마샐러드(요거트),S둥글레차,찰현미밥(63),콩가루얼갈이배추국,라조기,곤드레나물볶음,석박지
B양송이버섯스프,B(우유제외)수제바나나두유,B복숭아(60g),S복숭아(60g),S사과(35g),옥수수밥(63),유부쑥갓맑은국,고구마연근맛탕,감자당근채볶음,배추김치,S잔치국수,S보리차,옥수수밥(63),맑은애호박국,오리훈제구이,브로콜리무침,열무물김치
B단호박구이,B토마토쉐이크,B멜론(50g),S아몬드,S참외(50g),기장밥(55),북어달걀국,새우살채소깨무침,애호박건새우볶음,나박김치,S멸치주먹밥,S보리차,기장밥(55),무채된장국,소고기당면불고기,브로콜리무침,비트초절이
B소고기미역죽,B떠먹는요구르트(100ml),B복숭아(60g),S복숭아(천도)-60g,S사과(35g),잡곡밥(55),다슬기된장국,참치어묵조림,감자당근채볶음,열무물김치,S단팥빵,S우유(200ml),잡곡밥(55),유부쑥갓맑은국,맛살꼬지전,애호박볶음,배추김치
B달걀당근죽,B검은깨두유(150ml),B블루베리고구마샐러드,S복숭아(60g),S참외(50g),쌀밥(40),동태살국,메추리알피망볶음,애호박볶음,석박지,S연두부샐러드(오리엔탈드레싱),S매실쥬스,쌀밥(40),해물탕,옥수수채소튀김,진미채초무침,배추김치
B참깨우유스프,B두유(100ml),B멜론(50g),S사과(35g),S복숭아(황도)-80g,현미밥(55),콩가루얼갈이배추국,칠리새우,참치양파볶음,열무물김치,S절편(40g),S둥글레차,현미밥(55),팽이장국,오징어채소볶음,매콤숙주미나리무침,나박김치
B으깬견과류고구마샐러드(요거트),B고구마쉐이크,B복숭아(60g),S호두,S복숭아(천도)-80g,밤찹쌀팥밥(55),동태살무국,닭고기냉채,애호박건새우볶음,배추김치,S크로와상,S우유(200ml),밤찹쌀팥밥(55),가지냉국,어묵감자조림,다시마북어볶음,비트초절이
B치즈게살죽,B두유(100ml),B멜론(50g),S멜론(50g),S사과(35g),밤밥(63),실파장국,오리훈제구이,새싹채소샐러드,오이소박이김치,S(우유제외)토마토스파게티,S둥글레차,밤밥(63),차돌얼갈이국,옥수수채소튀김,무미역무침,열무김치
B버섯장국죽,B고구마쉐이크,B복숭아(60g),S복숭아(천도)-60g,S사과(75g),잡곡밥(55),맑은양배추국,새우버터구이,양배추무침,나박김치,S멸치주먹밥,S매실쥬스,잡곡밥(55),쑥갓맑은국,매콤주꾸미볶음,양배추무침,비트초절이
B으깬견과류고구마샐러드(요거트),B검은깨두유(200ml),B복숭아(천도)-80g,S멜론(50g),S복숭아(60g),차조밥(55),다슬기된장국,햄구이,애호박볶음,석박지,S절편(40g),S매실쥬스,차조밥(55),닭고기채소찌개,오리훈제구이,브로콜리무침,배추김치
B꿀떡,B(우유제외)수제블루베리우유,B멜론(50g),S참외(50g),S블루베리(50g),현미밥(55),동태살국,오징어채소볶음,브로콜리무침,열무물김치,S마늘빵,S우유(200ml),현미밥(63),멸치장국,애호박생선살찜,얼갈이나물,나박김치
B단호박크림스프,B(우유제외)수제바나나두유,B복숭아(황도)-60g,S복숭아(60g),S사과(75g),찰현미밥(55),바지락맑은국,오리훈제구이,참치양파볶음,단배추물김치,S으깬견과류고구마샐러드(요거트),S수정과,찰현미밥(55),차돌얼갈이국,매콤오징어볶음,더덕사과무침,비트초절이
B으깬견과류고구마샐러드(요거트),B요구르트,B멜론(50g),S사과(35g),S블루베리고구마샐러드,기장밥(55),쑥갓어묵국,소고기채소조림,브로콜리무침,석박지,S(우유제외)옥수수버터구이,S떠먹는요구르트(100ml),기장밥(55),멸치장국,(저염)닭가슴살데리야끼조림,참치피망볶음,열무김치
B소고기장국죽,B(우유제외)수제바나나두유,B방울토마토(70g),S복숭아(천도)-60g,S사과(75g),잡곡밥(63),얼갈이배추국,삼치무조림,양파초절임,나박김치,S크림떡볶이,S우유(100ml),잡곡밥(63),멸치장국,돼지고기굴소스볶음,건새우애호박볶음,배추김치
B으깬견과류고구마샐러드(요거트),B두유(100ml),B과일샐러드(요거트드레싱),S자두(50g),S멜론(50g),찰현미밥(55),동태살무국,시금치두부전,애호박새우젓볶음,열무물김치,S(우유제외)알리오올리오스파게티,S둥글레차,찰현미밥(55),호박감자수제비국,닭고기냉채,치즈감자조림,비트초절이
B참치미역죽,B검은깨두유(200ml),B복숭아(80g),S사과(35g),S참외(50g),기장밥(55),당근황태국,매콤오징어볶음,얼갈이나물,배추김치,S새우크림소스볶음,S보리차,기장밥(55),오징어숙주국,가지구이,진미채초무침,나박김치
B단호박떡케익,B두유(100ml),B사과(100g),S아몬드,S사과(50g),감자밥(55),콩나물김치국,숙주맛살나물,양배추찜,배추김치,S크로와상,S고칼슘우유(100ml),감자밥(55),두부새우젓국,(우유제외)닭가슴살버터구이,실곤약간장채소무침,얼갈이배추김치
B단호박꿀찜,B(우유제외)수제바나나두유,B멜론(50g),S사과(35g),S멜론(50g),현미밥(55),차돌얼갈이국,유부맛살숙주무침,감자당근채볶음,단배추물김치,S치즈머핀,S우유(100ml),현미밥(55),동태살국,옥수수채소튀김,땅콩우엉무침,열무물김치
B단호박샐러드,B(우유제외)바나나쉐이크,B복숭아(60g),S복숭아(60g),S사과(50g),잡곡밥(55),얼갈이배추국,양배추맛살나물,호박고지나물,배추김치,S크로와상,S우유(100ml),잡곡밥(55),대구지리,두부톳무침,진미채초무침,나박김치
B치즈게살죽,B두유(100ml),B사과(35g),S멜론(100g),S사과(50g),보리밥(63),콩가루얼갈이배추국,소고기채소조림,얼갈이나물,석박지,S으깬견과류고구마샐러드(요거트),S보리차,보리밥(63),매콤애호박국,옥수수채소튀김,해초볶음,깍두기
B모닝빵+딸기잼,B(우유제외)수제바나나두유,B복숭아(황도)-60g,S복숭아(황도)-80g,S견과류,완두콩밥(55),건새우된장국,매콤오징어볶음,진미채초무침,나박김치,S(우유제외)알리오올리오스파게티,S둥글레차,완두콩밥(55),팽이장국,오리훈제채소구이,참치양파볶음,배추김치
B크로와상,B떠먹는요구르트(100ml),B참외(50g),S멜론(50g),S복숭아(천도)-80g,율무밥(55),얼갈이배추국,닭고기냉채,곤드레나물볶음,오이소박이김치,S쌀과자,S보리차,율무밥(55),동태살무국,주꾸미채소간장볶음,건새우애호박볶음,비트초절이
B으깬견과류고구마샐러드(요거트),B두유(100ml),B자두(50g),S땅콩,S오이당근스틱,흑미밥(55),아욱우렁된장국,떡갈비간장조림,감자당근채볶음,백김치,S소보로빵,S우유(100ml),흑미밥(55),동태살국,소고기잡채,브로콜리무침,나박김치
B소고기타락죽,B요구르트,B복숭아(60g),S사과(35g),S멜론(50g),보리밥(55),해물탕,오리훈제구이,진미채초무침,열무물김치,S멸치주먹밥,S둥글레차,보리밥(55),팽이장국,라조기,브로콜리무침,비트초절이
B우엉채소볶음밥,B두유(100ml),B멜론(50g),S복숭아(백도)-80g,S사과(50g),팥밥(55),쑥갓어묵국,삼치무조림,해초볶음,나박김치,S고로케,S우유(100ml),팥밥(55),쑥갓어묵탕,탕평채무침,무미역생채,배추김치
B으깬견과류고구마샐러드(요거트),B두유(200ml),B과일샐러드(요거트드레싱),S멜론(50g),S복숭아(황도)-80g,흑미밥(63),해물탕,매콤주꾸미볶음,감자당근채볶음,비트초절이,S치즈머핀,S우유(100ml),흑미밥(63),동태살국,훈제오리단호박찜,브로콜리무침,석박지
B절편(40g),B(우유제외)수제바나나두유,B참외(50g),S복숭아(천도)-60g,S사과(50g),차조밥(63),동태살무국,고구마연근맛탕,브로콜리무침,나박김치,S증편(40g),S오미자아이스크림,차조밥(55),건새우시금치국,닭고기냉채,건취나물간장볶음,배추김치
B고구마경단,B두유(100ml),B복숭아(80g),S멜론(50g),S사과(35g),율무밥(55),"만두국(달걀제외,가공만두)",으깬두부채소전,참치양파볶음,석박지,S치즈스틱,S우유(100ml),율무밥(55),매콤애호박국,소고기잡채,상추겉절이,깍두기
